line,symbol,name,entry_date,exit_date,ret,cash_before,cash_after,source_variant,line_eval,variant
D,516750,建材ETF,2025-07-24,2025-08-06,-0.0417827298050139,11483.79770724414,11003.973290506921,,D,roll_q_balanced_keep80
D,516970,基建ETF,2025-08-15,2025-11-11,0.0580589254766032,11003.973290506921,11642.852155726996,,D,roll_q_balanced_keep80
D,159811,5G50ETF,2025-11-12,2025-12-23,0.0891996142719382,11642.852155726996,12681.390077043048,,D,roll_q_balanced_keep80
D,159768,房地产ETF,2025-12-24,2026-05-15,-0.0734767025089606,12681.390077043048,11749.603350952071,,D,roll_q_balanced_keep80
D,159825,农业ETF,2026-05-28,2026-07-31,0.0055172413793103,11749.603350952071,11814.428748750426,,D,roll_q_balanced_keep80
D,515210,钢铁ETF,2021-01-05,2021-05-24,0.2455716586151368,10000.0,12455.716586151368,,D,roll_q_win_keep80
D,515210,钢铁ETF,2021-05-25,2021-06-24,-0.0077071290944122,12455.716586151368,12359.718770458489,,D,roll_q_win_keep80
D,515210,钢铁ETF,2021-06-25,2021-07-22,0.1370814908401769,12359.718770458489,14054.007445878256,,D,roll_q_win_keep80
D,159870,化工ETF,2021-07-23,2021-12-06,-0.0574074074074074,14054.007445878256,13247.203314725986,,D,roll_q_win_keep80
D,159930,能源ETF,2021-12-07,2022-01-04,0.0055005500550056,13247.203314725986,13320.070219647472,,D,roll_q_win_keep80
D,515790,光伏ETF,2022-01-05,2022-05-25,-0.1223709369024856,13320.070219647472,11690.080747262315,,D,roll_q_win_keep80
D,512720,计算机ETF,2022-05-26,2022-10-10,-0.0496828752642705,11690.080747262315,11109.283923666831,,D,roll_q_win_keep80
D,515790,光伏ETF,2022-10-11,2023-01-06,-0.0041067761806981,11109.283923666831,11063.660581064503,,D,roll_q_win_keep80
D,159930,能源ETF,2023-01-09,2023-01-19,0.0356138706654169,11063.660581064503,11457.680358084606,,D,roll_q_win_keep80
D,510880,红利ETF,2023-01-20,2023-02-10,-0.0060347887823927,11457.680358084606,11388.535677187396,,D,roll_q_win_keep80
D,510880,红利ETF,2023-02-13,2023-02-24,0.0288770053475935,11388.535677187396,11717.402482838796,,D,roll_q_win_keep80
D,159768,房地产ETF,2023-02-27,2023-03-24,-0.0402298850574712,11717.402482838796,11246.012727782063,,D,roll_q_win_keep80
D,159887,银行ETF,2023-03-27,2023-04-07,0.0105509964830012,11246.012727782063,11364.66936852068,,D,roll_q_win_keep80
D,515210,钢铁ETF,2023-04-10,2023-06-19,-0.0640542577241898,11364.66936852068,10636.71390783925,,D,roll_q_win_keep80
D,159887,银行ETF,2023-06-20,2023-07-31,0.0863636363636364,10636.71390783925,11555.339199879912,,D,roll_q_win_keep80
D,512980,传媒ETF,2023-08-01,2023-11-16,-0.0603136308805789,11555.339199879912,10858.39473667847,,D,roll_q_win_keep80
D,516750,建材ETF,2023-11-17,2024-01-04,-0.073103448275862,10858.39473667847,10064.608638686803,,D,roll_q_win_keep80
D,512720,计算机ETF,2024-01-05,2024-03-12,0.0666666666666666,10064.608638686803,10735.58254793259,,D,roll_q_win_keep80
D,159930,能源ETF,2024-03-13,2024-04-01,0.0111888111888112,10735.58254793259,10855.700954063304,,D,roll_q_win_keep80
D,159992,创新药ETF,2024-04-02,2024-04-16,-0.0586552217453504,10855.700954063304,10218.957407401509,,D,roll_q_win_keep80
D,512880,证券ETF,2024-04-17,2024-04-30,0.0581818181818183,10218.957407401509,10813.51492928669,,D,roll_q_win_keep80
D,159768,房地产ETF,2024-05-06,2024-05-20,0.1650485436893203,10813.51492928669,12598.269820528181,,D,roll_q_win_keep80
D,512980,传媒ETF,2024-05-21,2024-06-05,-0.0619596541786742,12598.269820528181,11817.685379198627,,D,roll_q_win_keep80
D,512980,传媒ETF,2024-06-06,2024-10-22,0.1912225705329153,11817.685379198627,14077.493555158238,,D,roll_q_win_keep80
D,512950,央企改革ETF,2024-10-23,2025-02-20,-0.034156976744186,14077.493555158238,13596.64893517827,,D,roll_q_win_keep80
D,510880,红利ETF,2025-02-21,2025-03-10,0.0003333333333332,13596.64893517827,13601.181151489995,,D,roll_q_win_keep80
D,512880,证券ETF,2025-03-11,2025-03-27,-0.0062836624775584,13601.181151489995,13515.715919837903,,D,roll_q_win_keep80
D,159811,5G50ETF,2025-03-28,2025-05-09,-0.0572337042925278,13515.715919837903,12742.161431580089,,D,roll_q_win_keep80
D,159811,5G50ETF,2025-05-12,2025-05-22,-0.0297274979355904,12742.161431580089,12363.368853927832,,D,roll_q_win_keep80
D,159811,5G50ETF,2025-05-23,2025-06-05,0.0525862068965519,12363.368853927832,13013.511526418866,,D,roll_q_win_keep80
D,159811,5G50ETF,2025-06-06,2025-06-18,0.0262080262080259,13013.511526418866,13354.5699775617,,D,roll_q_win_keep80
D,516750,建材ETF,2025-06-19,2025-07-01,0.0300500834724541,13354.5699775617,13755.87592012616,,D,roll_q_win_keep80
D,159992,创新药ETF,2025-07-03,2025-07-15,0.035670356703567,13755.87592012616,14246.552920967068,,D,roll_q_win_keep80
D,159887,银行ETF,2025-07-16,2025-07-28,-0.0250696378830084,14246.552920967068,13889.396998157308,,D,roll_q_win_keep80
D,516970,基建ETF,2025-07-29,2025-08-08,-0.0094017094017093,13889.396998157308,13758.81292381566,,D,roll_q_win_keep80
D,516970,基建ETF,2025-08-11,2025-08-25,0.0248927038626609,13758.81292381566,14101.306979429955,,D,roll_q_win_keep80
D,159887,银行ETF,2025-08-26,2025-11-11,-0.0129589632829373,14101.306979429955,13918.568660042094,,D,roll_q_win_keep80
D,159811,5G50ETF,2025-11-12,2025-12-23,0.0891996142719382,13918.568660042094,15160.099615735337,,D,roll_q_win_keep80
D,159768,房地产ETF,2025-12-24,2026-05-15,-0.0734767025089606,15160.099615735337,14046.185486263743,,D,roll_q_win_keep80
D,159825,农业ETF,2026-05-28,2026-07-31,0.0055172413793103,14046.185486263743,14123.681682050024,,D,roll_q_win_keep80
D,515210,钢铁ETF,2021-01-05,2021-05-24,0.2455716586151368,10000.0,12455.716586151368,,D,roll_q_profit_keep90
D,515210,钢铁ETF,2021-05-25,2021-06-24,-0.0077071290944122,12455.716586151368,12359.718770458489,,D,roll_q_profit_keep90
D,515210,钢铁ETF,2021-06-25,2021-07-22,0.1370814908401769,12359.718770458489,14054.007445878256,,D,roll_q_profit_keep90
D,159870,化工ETF,2021-07-23,2021-12-06,-0.0574074074074074,14054.007445878256,13247.203314725986,,D,roll_q_profit_keep90
D,159930,能源ETF,2021-12-07,2022-01-04,0.0055005500550056,13247.203314725986,13320.070219647472,,D,roll_q_profit_keep90
D,515790,光伏ETF,2022-01-05,2022-05-25,-0.1223709369024856,13320.070219647472,11690.080747262315,,D,roll_q_profit_keep90
D,512720,计算机ETF,2022-05-26,2022-10-10,-0.0496828752642705,11690.080747262315,11109.283923666831,,D,roll_q_profit_keep90
D,515790,光伏ETF,2022-10-11,2023-01-06,-0.0041067761806981,11109.283923666831,11063.660581064503,,D,roll_q_profit_keep90
D,159930,能源ETF,2023-01-09,2023-01-19,0.0356138706654169,11063.660581064503,11457.680358084606,,D,roll_q_profit_keep90
D,510880,红利ETF,2023-01-20,2023-02-10,-0.0060347887823927,11457.680358084606,11388.535677187396,,D,roll_q_profit_keep90
D,510880,红利ETF,2023-02-13,2023-02-24,0.0288770053475935,11388.535677187396,11717.402482838796,,D,roll_q_profit_keep90
D,159768,房地产ETF,2023-02-27,2023-03-24,-0.0402298850574712,11717.402482838796,11246.012727782063,,D,roll_q_profit_keep90
D,159887,银行ETF,2023-03-27,2023-04-07,0.0105509964830012,11246.012727782063,11364.66936852068,,D,roll_q_profit_keep90
D,515210,钢铁ETF,2023-04-10,2023-06-19,-0.0640542577241898,11364.66936852068,10636.71390783925,,D,roll_q_profit_keep90
D,159887,银行ETF,2023-06-20,2023-07-31,0.0863636363636364,10636.71390783925,11555.339199879912,,D,roll_q_profit_keep90
D,512980,传媒ETF,2023-08-01,2023-11-16,-0.0603136308805789,11555.339199879912,10858.39473667847,,D,roll_q_profit_keep90
D,516750,建材ETF,2023-11-17,2024-01-04,-0.073103448275862,10858.39473667847,10064.608638686803,,D,roll_q_profit_keep90
D,512720,计算机ETF,2024-01-05,2024-03-12,0.0666666666666666,10064.608638686803,10735.58254793259,,D,roll_q_profit_keep90
D,159930,能源ETF,2024-03-13,2024-04-01,0.0111888111888112,10735.58254793259,10855.700954063304,,D,roll_q_profit_keep90
D,159992,创新药ETF,2024-04-03,2024-04-30,0.0115107913669065,10855.700954063304,10980.658662887055,,D,roll_q_profit_keep90
D,159768,房地产ETF,2024-05-06,2024-05-20,0.1650485436893203,10980.658662887055,12793.000383946082,,D,roll_q_profit_keep90
D,515790,光伏ETF,2024-05-22,2024-06-05,-0.0482509047044631,12793.000383946082,12175.72654153614,,D,roll_q_profit_keep90
D,512980,传媒ETF,2024-06-06,2024-10-22,0.1912225705329153,12175.72654153614,14504.000268914524,,D,roll_q_profit_keep90
D,512950,央企改革ETF,2024-10-23,2025-02-20,-0.034156976744186,14504.000268914524,14008.587469031543,,D,roll_q_profit_keep90
D,510880,红利ETF,2025-02-21,2025-03-10,0.0003333333333332,14008.587469031543,14013.256998187886,,D,roll_q_profit_keep90
D,512880,证券ETF,2025-03-11,2025-03-27,-0.0062836624775584,14013.256998187886,13925.20242099999,,D,roll_q_profit_keep90
D,159811,5G50ETF,2025-03-28,2025-05-09,-0.0572337042925278,13925.20242099999,13128.211503422885,,D,roll_q_profit_keep90
D,159811,5G50ETF,2025-05-12,2025-05-22,-0.0297274979355904,13128.211503422885,12737.942623056886,,D,roll_q_profit_keep90
D,159811,5G50ETF,2025-05-23,2025-06-05,0.0525862068965519,12737.942623056886,13407.782709269362,,D,roll_q_profit_keep90
D,515170,食品饮料ETF,2025-06-16,2025-06-26,0.0053571428571426,13407.782709269362,13479.610116640444,,D,roll_q_profit_keep90
D,516750,建材ETF,2025-07-24,2025-08-06,-0.0417827298050139,13479.610116640444,12916.395209259925,,D,roll_q_profit_keep90
D,516970,基建ETF,2025-08-15,2025-11-11,0.0580589254766032,12916.395209259925,13666.307236140703,,D,roll_q_profit_keep90
D,159811,5G50ETF,2025-11-12,2025-12-23,0.0891996142719382,13666.307236140703,14885.336570126252,,D,roll_q_profit_keep90
D,159768,房地产ETF,2025-12-24,2026-05-15,-0.0734767025089606,14885.336570126252,13791.611123217332,,D,roll_q_profit_keep90
D,159825,农业ETF,2026-05-28,2026-07-31,0.0055172413793103,13791.611123217332,13867.702770793703,,D,roll_q_profit_keep90
D,515210,钢铁ETF,2021-01-05,2021-05-24,0.2455716586151368,10000.0,12455.716586151368,,D,roll_q_balanced_keep90
D,515210,钢铁ETF,2021-05-25,2021-06-24,-0.0077071290944122,12455.716586151368,12359.718770458489,,D,roll_q_balanced_keep90
D,515210,钢铁ETF,2021-06-25,2021-07-22,0.1370814908401769,12359.718770458489,14054.007445878256,,D,roll_q_balanced_keep90
D,159870,化工ETF,2021-07-23,2021-12-06,-0.0574074074074074,14054.007445878256,13247.203314725986,,D,roll_q_balanced_keep90
D,159930,能源ETF,2021-12-07,2022-01-04,0.0055005500550056,13247.203314725986,13320.070219647472,,D,roll_q_balanced_keep90
D,515790,光伏ETF,2022-01-05,2022-05-25,-0.1223709369024856,13320.070219647472,11690.080747262315,,D,roll_q_balanced_keep90
D,512720,计算机ETF,2022-05-26,2022-10-10,-0.0496828752642705,11690.080747262315,11109.283923666831,,D,roll_q_balanced_keep90
D,515790,光伏ETF,2022-10-11,2023-01-06,-0.0041067761806981,11109.283923666831,11063.660581064503,,D,roll_q_balanced_keep90
D,159930,能源ETF,2023-01-09,2023-01-19,0.0356138706654169,11063.660581064503,11457.680358084606,,D,roll_q_balanced_keep90
D,510880,红利ETF,2023-01-20,2023-02-10,-0.0060347887823927,11457.680358084606,11388.535677187396,,D,roll_q_balanced_keep90
D,510880,红利ETF,2023-02-13,2023-02-24,0.0288770053475935,11388.535677187396,11717.402482838796,,D,roll_q_balanced_keep90
D,159768,房地产ETF,2023-02-27,2023-03-24,-0.0402298850574712,11717.402482838796,11246.012727782063,,D,roll_q_balanced_keep90
D,159887,银行ETF,2023-03-27,2023-04-07,0.0105509964830012,11246.012727782063,11364.66936852068,,D,roll_q_balanced_keep90
D,515210,钢铁ETF,2023-04-10,2023-06-19,-0.0640542577241898,11364.66936852068,10636.71390783925,,D,roll_q_balanced_keep90
D,159887,银行ETF,2023-06-20,2023-07-31,0.0863636363636364,10636.71390783925,11555.339199879912,,D,roll_q_balanced_keep90
D,512980,传媒ETF,2023-08-01,2023-11-16,-0.0603136308805789,11555.339199879912,10858.39473667847,,D,roll_q_balanced_keep90
D,516750,建材ETF,2023-11-17,2024-01-04,-0.073103448275862,10858.39473667847,10064.608638686803,,D,roll_q_balanced_keep90
D,512720,计算机ETF,2024-01-05,2024-03-12,0.0666666666666666,10064.608638686803,10735.58254793259,,D,roll_q_balanced_keep90
D,159930,能源ETF,2024-03-13,2024-04-01,0.0111888111888112,10735.58254793259,10855.700954063304,,D,roll_q_balanced_keep90
D,159992,创新药ETF,2024-04-02,2024-04-16,-0.0586552217453504,10855.700954063304,10218.957407401509,,D,roll_q_balanced_keep90
D,512880,证券ETF,2024-04-17,2024-04-30,0.0581818181818183,10218.957407401509,10813.51492928669,,D,roll_q_balanced_keep90
D,159768,房地产ETF,2024-05-06,2024-05-20,0.1650485436893203,10813.51492928669,12598.269820528181,,D,roll_q_balanced_keep90
D,512980,传媒ETF,2024-05-21,2024-06-05,-0.0619596541786742,12598.269820528181,11817.685379198627,,D,roll_q_balanced_keep90
D,512980,传媒ETF,2024-06-06,2024-10-22,0.1912225705329153,11817.685379198627,14077.493555158238,,D,roll_q_balanced_keep90
D,512950,央企改革ETF,2024-10-23,2025-02-20,-0.034156976744186,14077.493555158238,13596.64893517827,,D,roll_q_balanced_keep90
D,510880,红利ETF,2025-02-21,2025-03-10,0.0003333333333332,13596.64893517827,13601.181151489995,,D,roll_q_balanced_keep90
D,512880,证券ETF,2025-03-11,2025-03-27,-0.0062836624775584,13601.181151489995,13515.715919837903,,D,roll_q_balanced_keep90
D,159811,5G50ETF,2025-03-28,2025-05-09,-0.0572337042925278,13515.715919837903,12742.161431580089,,D,roll_q_balanced_keep90
D,159811,5G50ETF,2025-05-12,2025-05-22,-0.0297274979355904,12742.161431580089,12363.368853927832,,D,roll_q_balanced_keep90
D,159811,5G50ETF,2025-05-23,2025-06-05,0.0525862068965519,12363.368853927832,13013.511526418866,,D,roll_q_balanced_keep90
D,515170,食品饮料ETF,2025-06-16,2025-06-26,0.0053571428571426,13013.511526418866,13083.226766738964,,D,roll_q_balanced_keep90
D,516750,建材ETF,2025-07-24,2025-08-06,-0.0417827298050139,13083.226766738964,12536.573837766586,,D,roll_q_balanced_keep90
D,516970,基建ETF,2025-08-15,2025-11-11,0.0580589254766032,12536.573837766586,13264.433843945411,,D,roll_q_balanced_keep90
D,159811,5G50ETF,2025-11-12,2025-12-23,0.0891996142719382,13264.433843945411,14447.616226360986,,D,roll_q_balanced_keep90
D,159768,房地产ETF,2025-12-24,2026-05-15,-0.0734767025089606,14447.616226360986,13386.053026933027,,D,roll_q_balanced_keep90
D,159825,农业ETF,2026-05-28,2026-07-31,0.0055172413793103,13386.053026933027,13459.907112598863,,D,roll_q_balanced_keep90
D,515210,钢铁ETF,2021-01-05,2021-05-24,0.2455716586151368,10000.0,12455.716586151368,,D,roll_q_win_keep90
D,515210,钢铁ETF,2021-05-25,2021-06-24,-0.0077071290944122,12455.716586151368,12359.718770458489,,D,roll_q_win_keep90
D,515210,钢铁ETF,2021-06-25,2021-07-22,0.1370814908401769,12359.718770458489,14054.007445878256,,D,roll_q_win_keep90
D,159870,化工ETF,2021-07-23,2021-12-06,-0.0574074074074074,14054.007445878256,13247.203314725986,,D,roll_q_win_keep90
D,159930,能源ETF,2021-12-07,2022-01-04,0.0055005500550056,13247.203314725986,13320.070219647472,,D,roll_q_win_keep90
D,515790,光伏ETF,2022-01-05,2022-05-25,-0.1223709369024856,13320.070219647472,11690.080747262315,,D,roll_q_win_keep90
D,512720,计算机ETF,2022-05-26,2022-10-10,-0.0496828752642705,11690.080747262315,11109.283923666831,,D,roll_q_win_keep90
D,515790,光伏ETF,2022-10-11,2023-01-06,-0.0041067761806981,11109.283923666831,11063.660581064503,,D,roll_q_win_keep90
D,159930,能源ETF,2023-01-09,2023-01-19,0.0356138706654169,11063.660581064503,11457.680358084606,,D,roll_q_win_keep90
D,510880,红利ETF,2023-01-20,2023-02-10,-0.0060347887823927,11457.680358084606,11388.535677187396,,D,roll_q_win_keep90
D,510880,红利ETF,2023-02-13,2023-02-24,0.0288770053475935,11388.535677187396,11717.402482838796,,D,roll_q_win_keep90
D,159768,房地产ETF,2023-02-27,2023-03-24,-0.0402298850574712,11717.402482838796,11246.012727782063,,D,roll_q_win_keep90
D,159887,银行ETF,2023-03-27,2023-04-07,0.0105509964830012,11246.012727782063,11364.66936852068,,D,roll_q_win_keep90
D,515210,钢铁ETF,2023-04-10,2023-06-19,-0.0640542577241898,11364.66936852068,10636.71390783925,,D,roll_q_win_keep90
D,159887,银行ETF,2023-06-20,2023-07-31,0.0863636363636364,10636.71390783925,11555.339199879912,,D,roll_q_win_keep90
D,512980,传媒ETF,2023-08-01,2023-11-16,-0.0603136308805789,11555.339199879912,10858.39473667847,,D,roll_q_win_keep90
D,516750,建材ETF,2023-11-17,2024-01-04,-0.073103448275862,10858.39473667847,10064.608638686803,,D,roll_q_win_keep90
D,512720,计算机ETF,2024-01-05,2024-03-12,0.0666666666666666,10064.608638686803,10735.58254793259,,D,roll_q_win_keep90
D,159930,能源ETF,2024-03-13,2024-04-01,0.0111888111888112,10735.58254793259,10855.700954063304,,D,roll_q_win_keep90
D,159992,创新药ETF,2024-04-02,2024-04-16,-0.0586552217453504,10855.700954063304,10218.957407401509,,D,roll_q_win_keep90
D,512880,证券ETF,2024-04-17,2024-04-30,0.0581818181818183,10218.957407401509,10813.51492928669,,D,roll_q_win_keep90
D,159768,房地产ETF,2024-05-06,2024-05-20,0.1650485436893203,10813.51492928669,12598.269820528181,,D,roll_q_win_keep90
D,512980,传媒ETF,2024-05-21,2024-06-05,-0.0619596541786742,12598.269820528181,11817.685379198627,,D,roll_q_win_keep90
D,512980,传媒ETF,2024-06-06,2024-10-22,0.1912225705329153,11817.685379198627,14077.493555158238,,D,roll_q_win_keep90
D,512950,央企改革ETF,2024-10-23,2025-02-20,-0.034156976744186,14077.493555158238,13596.64893517827,,D,roll_q_win_keep90
D,510880,红利ETF,2025-02-21,2025-03-10,0.0003333333333332,13596.64893517827,13601.181151489995,,D,roll_q_win_keep90
D,512880,证券ETF,2025-03-11,2025-03-27,-0.0062836624775584,13601.181151489995,13515.715919837903,,D,roll_q_win_keep90
D,159811,5G50ETF,2025-03-28,2025-05-09,-0.0572337042925278,13515.715919837903,12742.161431580089,,D,roll_q_win_keep90
D,159811,5G50ETF,2025-05-12,2025-05-22,-0.0297274979355904,12742.161431580089,12363.368853927832,,D,roll_q_win_keep90
D,159811,5G50ETF,2025-05-23,2025-06-05,0.0525862068965519,12363.368853927832,13013.511526418866,,D,roll_q_win_keep90
D,159811,5G50ETF,2025-06-06,2025-06-18,0.0262080262080259,13013.511526418866,13354.5699775617,,D,roll_q_win_keep90
D,516750,建材ETF,2025-06-19,2025-07-01,0.0300500834724541,13354.5699775617,13755.87592012616,,D,roll_q_win_keep90
D,159992,创新药ETF,2025-07-03,2025-07-15,0.035670356703567,13755.87592012616,14246.552920967068,,D,roll_q_win_keep90
D,159887,银行ETF,2025-07-16,2025-07-28,-0.0250696378830084,14246.552920967068,13889.396998157308,,D,roll_q_win_keep90
D,516970,基建ETF,2025-07-29,2025-08-08,-0.0094017094017093,13889.396998157308,13758.81292381566,,D,roll_q_win_keep90
D,516970,基建ETF,2025-08-11,2025-08-25,0.0248927038626609,13758.81292381566,14101.306979429955,,D,roll_q_win_keep90
D,159887,银行ETF,2025-08-26,2025-11-11,-0.0129589632829373,14101.306979429955,13918.568660042094,,D,roll_q_win_keep90
D,159811,5G50ETF,2025-11-12,2025-12-23,0.0891996142719382,13918.568660042094,15160.099615735337,,D,roll_q_win_keep90
D,159768,房地产ETF,2025-12-24,2026-05-15,-0.0734767025089606,15160.099615735337,14046.185486263743,,D,roll_q_win_keep90
D,159825,农业ETF,2026-05-28,2026-07-31,0.0055172413793103,14046.185486263743,14123.681682050024,,D,roll_q_win_keep90
V,515210,钢铁ETF,2021-01-04,2025-08-04,0.1068580542264752,10000.0,11068.580542264752,,V,baseline_ma120
V,159663,机床ETF,2025-12-02,2026-01-13,0.1951566951566952,11068.580542264752,13228.688140968841,,V,baseline_ma120
